,Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Latitude,Longtitude
14388,Frankston South,3,h,755000,01/07/2017,38.0,3199,3.0,1.0,2.0,786.0,-38.16492,145.12656
14389,Gisborne,4,h,521000,01/07/2017,45.9,3437,4.0,2.0,2.0,978.0,-37.49642,144.60119
14390,Gladstone Park,3,h,625000,01/07/2017,12.9,3043,3.0,1.0,2.0,544.0,-37.68541,144.88471
14392,Glen Iris,4,h,1910000,01/07/2017,7.3,3146,4.0,2.0,3.0,737.0,-37.86231,145.07213
14394,Glen Iris,2,u,500000,01/07/2017,7.3,3146,2.0,1.0,1.0,0.0,-37.85399,145.04699
14395,Glen Iris,2,u,523000,01/07/2017,7.3,3146,2.0,1.0,1.0,0.0,-37.85546,145.04998
14404,Glenroy,3,t,525000,01/07/2017,11.2,3046,3.0,1.0,1.0,194.0,-37.70168,144.94862
14405,Glenroy,3,h,847000,01/07/2017,11.2,3046,3.0,1.0,2.0,650.0,-37.71399,144.92264
14406,Greensborough,6,h,990000,01/07/2017,16.1,3088,6.0,3.0,2.0,562.0,-37.69749,145.1058
14409,Greensborough,2,u,695000,01/07/2017,16.1,3088,2.0,2.0,1.0,208.0,-37.70267,145.09526
14412,Hadfield,2,u,500000,01/07/2017,11.2,3046,2.0,1.0,2.0,304.0,-37.70733,144.94041
14413,Hallam,3,h,662500,01/07/2017,32.3,3803,3.0,2.0,2.0,649.0,-38.00022,145.2709
14414,Hampton,3,u,1210000,01/07/2017,13.8,3188,3.0,2.0,2.0,9838.0,-37.93464,144.99601
14417,Hampton East,3,h,1140000,01/07/2017,13.8,3188,3.0,1.0,2.0,1469.0,-37.93433,145.02984
14420,Hawthorn,1,u,395000,01/07/2017,5.3,3122,1.0,1.0,1.0,910.0,-37.81333,145.01932
14421,Hawthorn,3,u,1000000,01/07/2017,5.3,3122,3.0,1.0,1.0,1079.0,-37.82987,145.03421
14422,Hawthorn,2,u,450000,01/07/2017,5.3,3122,2.0,1.0,1.0,2338.0,-37.83032,145.03899
14423,Hawthorn,4,h,2900000,01/07/2017,5.3,3122,4.0,1.0,3.0,636.0,-37.81931,145.04107
14425,Hawthorn,2,u,450000,01/07/2017,5.3,3122,2.0,1.0,1.0,1540.0,-37.82824,145.03137
14426,Healesville,3,h,650000,01/07/2017,45.2,3777,3.0,2.0,4.0,724.0,-37.64685,145.52635
14432,Heidelberg Heights,3,h,790000,01/07/2017,8.8,3081,3.0,2.0,1.0,458.0,-37.73569,145.05913
14433,Heidelberg Heights,2,h,780000,01/07/2017,8.8,3081,2.0,1.0,1.0,588.0,-37.73764,145.05323
14434,Heidelberg West,3,h,726500,01/07/2017,8.8,3081,3.0,1.0,0.0,593.0,-37.7482,145.04073
14435,Heidelberg West,3,h,710000,01/07/2017,8.8,3081,3.0,1.0,1.0,577.0,-37.74307,145.0399
14438,Highett,2,u,645000,01/07/2017,16.0,3190,2.0,1.0,1.0,105.0,-37.94887,145.02647
14439,Hillside,5,h,650500,01/07/2017,18.0,3037,5.0,2.0,2.0,615.0,-37.68455,144.73272
14444,Huntingdale,3,h,750000,01/07/2017,12.3,3166,3.0,2.0,2.0,321.0,-37.90415,145.10504
14447,Jacana,4,h,650000,01/07/2017,14.0,3047,4.0,1.0,1.0,692.0,-37.6876,144.91167
14448,Jacana,2,t,390000,01/07/2017,14.0,3047,2.0,1.0,1.0,165.0,-37.68582,144.91638
14450,Keilor Downs,3,h,810000,01/07/2017,15.5,3038,3.0,2.0,2.0,766.0,-37.71424,144.7958
14451,Keilor Downs,3,h,735000,01/07/2017,15.5,3038,3.0,2.0,2.0,749.0,-37.72321,144.80882
14454,Keilor East,2,t,520000,01/07/2017,11.7,3033,2.0,2.0,2.0,62.0,-37.73893,144.87661
14455,Keilor Lodge,4,h,640000,01/07/2017,15.5,3038,4.0,2.0,1.0,729.0,-37.70115,144.80144
14456,Kensington,3,t,967000,01/07/2017,3.4,3031,3.0,2.0,2.0,0.0,-37.79482,144.92192
14457,Kensington,2,h,850000,01/07/2017,3.4,3031,2.0,1.0,0.0,133.0,-37.78906,144.93173
14458,Kensington,1,t,500000,01/07/2017,3.4,3031,1.0,1.0,0.0,142.0,-37.79059,144.93145
14459,Kensington,2,u,535000,01/07/2017,3.4,3031,2.0,1.0,1.0,0.0,-37.79122,144.93175
14460,Kew,2,h,758000,01/07/2017,5.4,3101,2.0,1.0,2.0,901.0,-37.79719,145.03177
14463,Kew East,2,u,862000,01/07/2017,7.3,3102,2.0,1.0,1.0,1011.0,-37.7972,145.05225
14464,Keysborough,4,h,965000,01/07/2017,25.2,3173,4.0,2.0,2.0,576.0,-38.00293,145.16465
14465,Keysborough,4,h,761000,01/07/2017,25.2,3173,4.0,1.0,2.0,680.0,-37.9865,145.16767
14466,Kings Park,3,h,520000,01/07/2017,14.0,3021,3.0,1.0,2.0,570.0,-37.73341,144.77161
14467,Kings Park,3,h,530000,01/07/2017,14.0,3021,3.0,1.0,1.0,532.0,-37.731,144.77387
14469,Kingsville,3,h,1020000,01/07/2017,6.4,3012,3.0,1.0,0.0,281.0,-37.80781,144.88083
14470,Kingsville,1,u,210000,01/07/2017,6.4,3012,1.0,1.0,1.0,0.0,-37.80893,144.87878
14471,Lalor,4,h,750000,01/07/2017,16.3,3075,4.0,2.0,4.0,544.0,-37.66747,144.98802
14472,Lalor,3,h,635000,01/07/2017,16.3,3075,3.0,1.0,4.0,536.0,-37.67125,145.03171
14473,Lalor,2,u,410000,01/07/2017,16.3,3075,2.0,1.0,1.0,143.0,-37.67222,145.0231
14474,Lalor,5,h,675000,01/07/2017,16.3,3075,5.0,2.0,2.0,750.0,-37.67227,145.03595
14475,Lower Plenty,5,h,880000,01/07/2017,14.6,3093,5.0,2.0,2.0,725.0,-37.72399,145.12069
14478,Maidstone,1,u,280000,01/07/2017,6.4,3012,1.0,1.0,1.0,3826.0,-37.77757,144.87232
14479,Maidstone,2,t,520000,01/07/2017,6.4,3012,2.0,1.0,1.0,126.0,-37.78775,144.87446
14480,Maidstone,3,t,895000,01/07/2017,6.4,3012,3.0,2.0,2.0,262.0,-37.78284,144.88098
14483,Malvern East,3,h,2110000,01/07/2017,8.4,3145,3.0,1.0,2.0,627.0,-37.86996,145.05621
14485,Maribyrnong,3,h,1050000,01/07/2017,4.3,3032,3.0,2.0,1.0,563.0,-37.769,144.89934
14488,Melton,4,h,320000,01/07/2017,31.7,3337,4.0,2.0,1.0,547.0,-37.69026,144.57866
14489,Melton,3,h,480000,01/07/2017,31.7,3337,3.0,1.0,2.0,900.0,-37.68738,144.57415
14493,Mernda,4,h,670000,01/07/2017,25.9,3754,4.0,2.0,2.0,512.0,-37.58676,145.08889
14495,Mernda,4,h,520500,01/07/2017,25.9,3754,4.0,2.0,2.0,482.0,-37.60238,145.08695
14497,Mill Park,2,u,460000,01/07/2017,17.9,3082,2.0,1.0,1.0,241.0,-37.67231,145.05878
14498,Mill Park,3,h,610000,01/07/2017,17.9,3082,3.0,1.0,1.0,560.0,-37.66903,145.05091
14499,Mitcham,3,h,950000,01/07/2017,17.2,3132,3.0,1.0,2.0,608.0,-37.82583,145.20608
14501,Mitcham,3,t,970000,01/07/2017,17.2,3132,3.0,2.0,1.0,263.0,-37.8179,145.20658
14502,Mont Albert,5,h,2200000,01/07/2017,10.2,3127,5.0,2.0,4.0,819.0,-37.81269,145.10236
14503,Mont Albert,4,h,2320000,01/07/2017,10.2,3127,4.0,2.0,5.0,728.0,-37.81402,145.10336
14505,Montmorency,3,h,655000,01/07/2017,16.2,3094,3.0,2.0,3.0,382.0,-37.72857,145.12728
14506,Montmorency,3,h,960000,01/07/2017,16.2,3094,3.0,1.0,1.0,1285.0,-37.716,145.13452
14508,Moonee Ponds,4,h,1810000,01/07/2017,6.2,3039,4.0,2.0,2.0,431.0,-37.77019,144.92691
14509,Moonee Ponds,2,h,1020000,01/07/2017,6.2,3039,2.0,1.0,1.0,269.0,-37.75782,144.92088
14510,Moonee Ponds,2,h,1250000,01/07/2017,6.2,3039,2.0,1.0,1.0,450.0,-37.76121,144.92525
14511,Moorabbin,3,h,1175000,01/07/2017,14.3,3189,3.0,2.0,6.0,650.0,-37.9379,145.05456
14512,Mordialloc,4,h,800000,01/07/2017,21.5,3195,4.0,3.0,3.0,638.0,-38.00406,145.09502
14513,Mordialloc,4,h,1225000,01/07/2017,21.5,3195,4.0,2.0,2.0,893.0,-37.99991,145.09417
14516,Mount Waverley,3,h,1205000,01/07/2017,14.2,3149,3.0,2.0,2.0,402.0,-37.87389,145.12783
14517,Mount Waverley,4,h,1720000,01/07/2017,14.2,3149,4.0,2.0,3.0,741.0,-37.86989,145.1434
14518,Mount Waverley,5,h,1600000,01/07/2017,14.2,3149,5.0,3.0,3.0,728.0,-37.8778,145.11236
14519,Mount Waverley,3,h,944000,01/07/2017,14.2,3149,3.0,1.0,1.0,446.0,-37.86071,145.1278
14520,Mount Waverley,3,h,1385000,01/07/2017,14.2,3149,3.0,1.0,2.0,807.0,-37.86618,145.14757
14522,Mount Waverley,3,h,2000000,01/07/2017,14.2,3149,3.0,1.0,2.0,1028.0,-37.89757,145.11825
14524,Narre Warren,3,h,650000,01/07/2017,34.1,3805,3.0,1.0,4.0,1042.0,-38.03147,145.31126
14525,Narre Warren,3,h,655000,01/07/2017,34.1,3805,3.0,2.0,2.0,731.0,-38.02938,145.31876
14527,Newport,2,h,710000,01/07/2017,6.2,3015,2.0,1.0,2.0,120.0,-37.84026,144.86667
14529,Newport,3,h,1330000,01/07/2017,6.2,3015,3.0,1.0,3.0,758.0,-37.84522,144.86516
14532,North Melbourne,2,u,550000,01/07/2017,1.8,3051,2.0,1.0,0.0,4563.0,-37.79939,144.94635
14533,North Melbourne,2,h,962000,01/07/2017,1.8,3051,2.0,1.0,0.0,91.0,-37.80037,144.94981
14534,North Melbourne,2,t,936000,01/07/2017,1.8,3051,2.0,1.0,0.0,0.0,-37.80487,144.95705
14536,Northcote,4,h,1900000,01/07/2017,5.3,3070,4.0,2.0,2.0,313.0,-37.76501,145.00269
14537,Northcote,3,h,1605000,01/07/2017,5.3,3070,3.0,1.0,0.0,507.0,-37.77124,145.002
14538,Northcote,3,h,1415000,01/07/2017,5.3,3070,3.0,1.0,1.0,366.0,-37.78103,144.998
14539,Northcote,2,u,390000,01/07/2017,5.3,3070,2.0,1.0,1.0,0.0,-37.76622,145.01596
14541,Nunawading,4,h,1100000,01/07/2017,15.4,3131,4.0,2.0,3.0,596.0,-37.80827,145.18099
14542,Nunawading,3,h,926000,01/07/2017,15.4,3131,3.0,1.0,0.0,738.0,-37.81376,145.17641
14543,Oak Park,2,t,610000,01/07/2017,11.2,3046,2.0,1.0,1.0,182.0,-37.712,144.91761
14545,Oakleigh East,5,h,1525000,01/07/2017,12.3,3166,5.0,3.0,6.0,774.0,-37.90119,145.1068
14546,Oakleigh East,6,h,1900000,01/07/2017,12.3,3166,6.0,4.0,3.0,1063.0,-37.909,145.12059
14550,Ormond,1,u,454000,01/07/2017,11.4,3204,1.0,1.0,1.0,1006.0,-37.90164,145.04139
14551,Ormond,2,u,562000,01/07/2017,11.4,3204,2.0,1.0,1.0,0.0,-37.90286,145.04772
14552,Parkdale,3,t,1000000,01/07/2017,21.5,3195,3.0,2.0,2.0,298.0,-37.99464,145.08099
14554,Parkdale,3,h,820000,01/07/2017,21.5,3195,3.0,2.0,2.0,445.0,-37.99652,145.08523
14555,Pascoe Vale,3,h,870000,01/07/2017,8.5,3044,3.0,1.0,2.0,654.0,-37.72796,144.93885
14556,Pascoe Vale,3,h,800000,01/07/2017,8.5,3044,3.0,1.0,2.0,287.0,-37.72392,144.94951
14557,Pascoe Vale,5,h,1501000,01/07/2017,8.5,3044,5.0,3.0,3.0,681.0,-37.72565,144.94954
14559,Pascoe Vale,3,h,1663000,01/07/2017,8.5,3044,3.0,1.0,2.0,956.0,-37.73103,144.93963
14560,Pascoe Vale,4,h,780000,01/07/2017,8.5,3044,4.0,2.0,3.0,555.0,-37.71561,144.94336
14562,Point Cook,5,h,660000,01/07/2017,14.7,3030,5.0,2.0,2.0,571.0,-37.89467,144.72018
14566,Port Melbourne,3,u,1631000,01/07/2017,3.5,3207,3.0,2.0,2.0,0.0,-37.84007,144.94129
14567,Port Melbourne,3,h,1665000,01/07/2017,3.5,3207,3.0,3.0,2.0,121.0,-37.83591,144.93648
14568,Port Melbourne,4,h,2450000,01/07/2017,3.5,3207,4.0,3.0,2.0,210.0,-37.83933,144.93771
14569,Prahran,1,u,399000,01/07/2017,4.6,3181,1.0,1.0,0.0,0.0,-37.85279,145.00811
14570,Prahran,2,u,1240000,01/07/2017,4.6,3181,2.0,1.0,1.0,0.0,-37.85417,145.00929
14576,Reservoir,3,h,840000,01/07/2017,12.0,3073,3.0,1.0,4.0,614.0,-37.71562,145.02175
14577,Reservoir,2,h,560000,01/07/2017,12.0,3073,2.0,1.0,1.0,198.0,-37.72874,145.02988
14579,Reservoir,4,h,900000,01/07/2017,12.0,3073,4.0,1.0,2.0,836.0,-37.70343,145.03082
14581,Reservoir,4,h,902000,01/07/2017,12.0,3073,4.0,2.0,3.0,700.0,-37.71073,145.01775
14582,Reservoir,3,h,825000,01/07/2017,12.0,3073,3.0,2.0,5.0,537.0,-37.70047,145.02881
14584,Reservoir,2,t,668500,01/07/2017,12.0,3073,2.0,2.0,1.0,138.0,-37.72487,145.00705
14585,Richmond,2,h,1165000,01/07/2017,2.4,3121,2.0,1.0,1.0,149.0,-37.81954,145.00304
14587,Richmond,2,u,890500,01/07/2017,2.4,3121,2.0,2.0,2.0,180.0,-37.81443,144.99079
14591,Richmond,2,h,1442000,01/07/2017,2.4,3121,2.0,2.0,1.0,163.0,-37.82259,144.99077
14597,Ringwood East,2,u,560000,01/07/2017,21.3,3135,2.0,1.0,2.0,217.0,-37.80526,145.24628
14598,Rockbank,2,h,340000,01/07/2017,23.8,3335,2.0,1.0,0.0,609.0,-37.73289,144.66615
14601,Rowville,5,h,870000,01/07/2017,23.5,3178,5.0,2.0,2.0,733.0,-37.91894,145.24305
14604,Sandringham,2,u,643500,01/07/2017,15.2,3191,2.0,1.0,1.0,0.0,-37.95236,145.00737
14608,Seaford,3,u,572000,01/07/2017,35.4,3198,3.0,2.0,2.0,264.0,-38.10422,145.14159
14611,Seddon,2,h,750000,01/07/2017,5.1,3011,2.0,1.0,1.0,104.0,-37.80601,144.89663
14612,Seddon,2,h,850000,01/07/2017,5.1,3011,2.0,1.0,1.0,152.0,-37.80697,144.8928
14613,Skye,4,h,640000,01/07/2017,34.7,3977,4.0,2.0,2.0,631.0,-38.10542,145.19951
14616,South Morang,4,h,600000,01/07/2017,20.5,3752,4.0,2.0,2.0,505.0,-37.61957,145.0948
14619,South Morang,3,u,386000,01/07/2017,20.5,3752,3.0,1.0,1.0,216.0,-37.64491,145.09233
14620,South Yarra,2,u,857000,01/07/2017,2.7,3141,2.0,2.0,2.0,0.0,-37.83613,144.99661
14622,South Yarra,2,h,1160000,01/07/2017,2.7,3141,2.0,1.0,0.0,140.0,-37.84369,144.98914
14624,South Yarra,3,u,1235000,01/07/2017,2.7,3141,3.0,2.0,1.0,0.0,-37.84024,145.00039
14625,Springvale,3,h,752500,01/07/2017,20.8,3171,3.0,1.0,2.0,623.0,-37.94106,145.16193
14628,St Albans,3,h,565000,01/07/2017,14.0,3021,3.0,1.0,2.0,614.0,-37.73074,144.78925
14630,St Albans,3,h,610000,01/07/2017,14.0,3021,3.0,1.0,2.0,563.0,-37.7627,144.81107
14634,St Kilda,1,u,350000,01/07/2017,5.0,3182,1.0,1.0,1.0,0.0,-37.8614,144.97407
14635,St Kilda,2,u,525000,01/07/2017,5.0,3182,2.0,1.0,1.0,0.0,-37.87174,144.98286
14636,St Kilda,1,u,517500,01/07/2017,5.0,3182,1.0,1.0,0.0,980.0,-37.85954,144.98869
14637,St Kilda,2,u,365000,01/07/2017,5.0,3182,2.0,1.0,1.0,881.0,-37.86476,144.97826
14638,St Kilda,2,u,460000,01/07/2017,5.0,3182,2.0,1.0,1.0,0.0,-37.85709,144.9873
14640,Strathmore,2,h,646000,01/07/2017,8.2,3041,2.0,1.0,1.0,184.0,-37.7404,144.90835
14643,Sunbury,4,h,580000,01/07/2017,31.7,3429,4.0,2.0,2.0,613.0,-37.59501,144.70069
14645,Sunbury,3,h,420000,01/07/2017,31.7,3429,3.0,1.0,2.0,466.0,-37.57282,144.70553
14646,Sunbury,3,h,650000,01/07/2017,31.7,3429,3.0,3.0,1.0,852.0,-37.58689,144.72865
14647,Sunshine,3,t,525000,01/07/2017,10.5,3020,3.0,2.0,1.0,177.0,-37.79408,144.82614
14648,Sunshine North,3,h,780000,01/07/2017,10.5,3020,3.0,1.0,2.0,690.0,-37.77176,144.84062
14649,Sunshine West,4,h,765000,01/07/2017,10.5,3020,4.0,2.0,2.0,690.0,-37.7875,144.80984
14651,Surrey Hills,3,h,2100000,01/07/2017,10.2,3127,3.0,1.0,9.0,841.0,-37.83729,145.10929
14652,Surrey Hills,3,h,1385000,01/07/2017,10.2,3127,3.0,2.0,1.0,385.0,-37.82886,145.10093
14656,Tarneit,3,h,451500,01/07/2017,18.4,3029,3.0,1.0,1.0,346.0,-37.84123,144.69649
14657,Tarneit,3,h,526000,01/07/2017,18.4,3029,3.0,2.0,2.0,407.0,-37.83867,144.7034
14658,Taylors Hill,4,h,605500,01/07/2017,18.0,3037,4.0,2.0,2.0,724.0,-37.71071,144.74962
14660,Taylors Lakes,3,h,427500,01/07/2017,15.5,3038,3.0,2.0,2.0,189.0,-37.70308,144.79954
14665,Templestowe Lower,5,h,1705000,01/07/2017,12.4,3107,5.0,4.0,2.0,968.0,-37.77083,145.11516
14666,The Basin,3,h,551200,01/07/2017,27.0,3154,3.0,1.0,2.0,1007.0,-37.86387,145.31762
14669,Thomastown,3,u,542000,01/07/2017,15.3,3074,3.0,2.0,2.0,213.0,-37.67748,145.01791
14672,Thornbury,4,h,2070000,01/07/2017,7.0,3071,4.0,3.0,2.0,530.0,-37.76281,145.01986
14673,Toorak,6,h,2800000,01/07/2017,4.1,3142,6.0,2.0,2.0,581.0,-37.83195,145.01215
14674,Truganina,2,t,385000,01/07/2017,18.4,3029,2.0,1.0,1.0,206.0,-37.84219,144.71155
14675,Tullamarine,3,h,500000,01/07/2017,12.9,3043,3.0,1.0,1.0,268.0,-37.70367,144.88081
14677,Tullamarine,4,h,821000,01/07/2017,12.9,3043,4.0,1.0,6.0,763.0,-37.69048,144.87312
14678,Vermont,3,t,917000,01/07/2017,17.2,3133,3.0,2.0,2.0,260.0,-37.831,145.19844
14680,Viewbank,4,h,1115000,01/07/2017,8.9,3084,4.0,2.0,2.0,592.0,-37.73789,145.08952
14681,Viewbank,3,h,905000,01/07/2017,8.9,3084,3.0,2.0,2.0,331.0,-37.73298,145.08894
14683,Wantirna,2,h,450000,01/07/2017,14.7,3152,2.0,2.0,2.0,74.0,-37.84646,145.22591
14684,Wantirna South,3,h,1015000,01/07/2017,14.7,3152,3.0,2.0,2.0,550.0,-37.88695,145.21891
14687,Werribee,3,h,510000,01/07/2017,14.7,3030,3.0,2.0,2.0,658.0,-37.88688,144.67244
14688,Werribee,4,h,645000,01/07/2017,14.7,3030,4.0,2.0,2.0,702.0,-37.8967,144.65264
14689,Werribee,3,h,427000,01/07/2017,14.7,3030,3.0,1.0,2.0,637.0,-37.91165,144.67241
14692,West Footscray,3,h,845000,01/07/2017,6.4,3012,3.0,1.0,2.0,422.0,-37.79644,144.86388
14693,West Footscray,2,h,876000,01/07/2017,6.4,3012,2.0,1.0,1.0,369.0,-37.79205,144.87142
14695,Westmeadows,3,h,578000,01/07/2017,16.5,3049,3.0,2.0,1.0,308.0,-37.67485,144.88995
14696,Williams Landing,4,h,510000,01/07/2017,17.6,3027,4.0,2.0,2.0,443.0,-37.8543,144.74437
14697,Wollert,2,u,390000,01/07/2017,25.5,3750,2.0,1.0,1.0,197.0,-37.61401,145.03301
14698,Wollert,4,h,525000,01/07/2017,25.5,3750,4.0,2.0,2.0,415.0,-37.6161,145.03937
14699,Wyndham Vale,3,h,480000,01/07/2017,27.2,3024,3.0,1.0,2.0,743.0,-37.89757,144.63041
14701,Yarraville,4,h,1000000,01/07/2017,6.3,3013,4.0,2.0,2.0,438.0,-37.81789,144.86744
14702,Yarraville,3,h,1240000,01/07/2017,6.3,3013,3.0,3.0,6.0,668.0,-37.81381,144.87438
14703,Yarraville,3,h,1115000,01/07/2017,6.3,3013,3.0,1.0,2.0,446.0,-37.82004,144.87174
14704,Aberfeldie,2,u,507000,03/06/2017,7.5,3040,2.0,1.0,1.0,0.0,-37.75571,144.90366
14705,Airport West,3,h,845000,03/06/2017,10.4,3042,3.0,1.0,2.0,589.0,-37.72207,144.87905
14706,Airport West,3,h,1250000,03/06/2017,10.4,3042,3.0,1.0,1.0,773.0,-37.72265,144.8793
14708,Airport West,4,h,1026000,03/06/2017,10.4,3042,0.0,3.0,2.0,534.0,-37.72623,144.86773
14709,Airport West,3,u,850000,03/06/2017,10.4,3042,3.0,2.0,1.0,307.0,-37.72649,144.88489
14710,Albert Park,2,h,2905000,03/06/2017,3.0,3206,2.0,1.0,1.0,254.0,-37.84583,144.95658
14711,Albert Park,2,h,1380000,03/06/2017,3.0,3206,2.0,1.0,1.0,164.0,-37.84763,144.95175
14712,Albert Park,3,h,2500000,03/06/2017,3.0,3206,3.0,2.0,1.0,165.0,-37.84152,144.95027
14713,Albert Park,3,h,2120000,03/06/2017,3.0,3206,3.0,1.0,2.0,225.0,-37.84396,144.95659
14714,Albert Park,2,h,2015000,03/06/2017,3.0,3206,2.0,1.0,2.0,178.0,-37.84098,144.95115
14715,Albion,3,h,787000,03/06/2017,10.5,3020,3.0,1.0,3.0,716.0,-37.77917,144.81407
14717,Alphington,4,h,2220000,03/06/2017,5.7,3078,4.0,2.0,3.0,580.0,-37.77227,145.0284
14718,Altona,2,u,540000,03/06/2017,11.0,3018,2.0,1.0,1.0,132.0,-37.86444,144.82304
14721,Altona North,3,h,585000,03/06/2017,9.4,3025,3.0,1.0,1.0,402.0,-37.83012,144.84818
14722,Armadale,2,u,700500,03/06/2017,6.3,3143,2.0,1.0,1.0,0.0,-37.85385,145.0284
14723,Armadale,3,h,2385000,03/06/2017,6.3,3143,3.0,1.0,0.0,256.0,-37.85911,145.01783
14726,Ascot Vale,3,h,1500000,03/06/2017,4.3,3032,3.0,3.0,1.0,382.0,-37.77206,144.90397
14727,Ashburton,4,t,1655000,03/06/2017,10.2,3147,4.0,3.0,2.0,510.0,-37.87159,145.0795
14728,Ashburton,4,h,1800000,03/06/2017,10.2,3147,4.0,2.0,2.0,682.0,-37.8621,145.08588
14729,Ashburton,2,h,1880000,03/06/2017,10.2,3147,2.0,2.0,2.0,627.0,-37.86236,145.08787
14730,Ashburton,4,h,2405000,03/06/2017,10.2,3147,4.0,2.0,2.0,604.0,-37.86513,145.07919
14734,Avondale Heights,3,h,1000000,03/06/2017,9.5,3034,3.0,1.0,1.0,723.0,-37.77222,144.85412
14735,Avondale Heights,5,h,945000,03/06/2017,9.5,3034,5.0,2.0,1.0,570.0,-37.76848,144.86294
14736,Balaclava,1,u,290000,03/06/2017,6.4,3183,1.0,1.0,1.0,880.0,-37.86752,144.99668
14737,Balwyn,3,t,1810000,03/06/2017,7.9,3103,3.0,2.0,2.0,400.0,-37.80511,145.08972
14742,Balwyn North,4,h,1593000,03/06/2017,9.7,3104,4.0,3.0,2.0,598.0,-37.78142,145.09227
14743,Balwyn North,5,h,3100000,03/06/2017,9.7,3104,5.0,3.0,2.0,616.0,-37.80004,145.09869
14747,Bayswater,5,h,930000,03/06/2017,23.2,3153,5.0,2.0,2.0,992.0,-37.84613,145.25606
14748,Bayswater,3,h,700000,03/06/2017,23.2,3153,3.0,2.0,1.0,509.0,-37.84823,145.26673
14749,Bayswater,4,t,860000,03/06/2017,23.2,3153,4.0,3.0,2.0,304.0,-37.8543,145.25253
14752,Beaumaris,2,h,1470000,03/06/2017,17.3,3193,2.0,1.0,4.0,633.0,-37.98489,145.04116
14754,Beaumaris,6,h,1660000,03/06/2017,17.3,3193,6.0,3.0,4.0,730.0,-37.98825,145.03227
14757,Bentleigh,4,h,1600000,03/06/2017,11.4,3204,4.0,2.0,2.0,604.0,-37.92135,145.02917
14758,Bentleigh,4,t,1200000,03/06/2017,11.4,3204,4.0,2.0,2.0,293.0,-37.92594,145.03184
14764,Bentleigh East,3,h,1185000,03/06/2017,13.8,3165,3.0,2.0,2.0,644.0,-37.92332,145.07483
14765,Bentleigh East,4,h,1460000,03/06/2017,13.8,3165,4.0,1.0,2.0,722.0,-37.91311,145.06496
14769,Bentleigh East,3,t,935000,03/06/2017,13.8,3165,3.0,2.0,2.0,244.0,-37.9203,145.08074
14771,Bentleigh East,4,h,1620000,03/06/2017,13.8,3165,4.0,2.0,2.0,426.0,-37.91657,145.05534
14772,Bentleigh East,4,h,1580000,03/06/2017,13.8,3165,4.0,2.0,2.0,604.0,-37.91327,145.07917
14773,Bentleigh East,3,h,1315000,03/06/2017,13.8,3165,3.0,1.0,2.0,617.0,-37.92284,145.06423
14776,Black Rock,2,u,767000,03/06/2017,17.3,3193,2.0,1.0,2.0,206.0,-37.97614,145.02014
14778,Black Rock,5,h,2520000,03/06/2017,17.3,3193,5.0,3.0,2.0,947.0,-37.97956,145.02303
14779,Blackburn,4,h,1695000,03/06/2017,13.4,3130,4.0,3.0,4.0,696.0,-37.81726,145.16061
14781,Blackburn North,4,t,990000,03/06/2017,13.4,3130,4.0,2.0,1.0,296.0,-37.8054,145.15701
14784,Bonbeach,3,h,836000,03/06/2017,27.0,3196,3.0,2.0,2.0,407.0,-38.06257,145.1226
14785,Boronia,4,h,780000,03/06/2017,25.0,3155,4.0,2.0,2.0,820.0,-37.87393,145.28858
14786,Boronia,4,h,783000,03/06/2017,25.0,3155,4.0,1.0,3.0,730.0,-37.87377,145.28688
14788,Boronia,5,h,2020000,03/06/2017,25.0,3155,5.0,3.0,0.0,2735.0,-37.86625,145.26317
14789,Boronia,3,h,706500,03/06/2017,25.0,3155,3.0,2.0,3.0,723.0,-37.83883,145.28893
14792,Briar Hill,2,u,637000,03/06/2017,16.1,3088,2.0,1.0,1.0,318.0,-37.70688,145.11791
14793,Brighton,3,u,1336000,03/06/2017,10.5,3186,3.0,2.0,1.0,249.0,-37.90597,145.00208
14795,Brighton,2,u,1400000,03/06/2017,10.5,3186,2.0,2.0,2.0,0.0,-37.90115,144.98776
14796,Brighton,3,h,1175000,03/06/2017,10.5,3186,3.0,1.0,3.0,284.0,-37.91155,145.00657
14800,Brighton,3,h,1935000,03/06/2017,10.5,3186,3.0,2.0,1.0,385.0,-37.91068,145.00394
14801,Brighton,3,h,1950000,03/06/2017,10.5,3186,3.0,1.0,2.0,632.0,-37.91677,145.00372
14802,Brighton,4,h,2250000,03/06/2017,10.5,3186,4.0,2.0,1.0,512.0,-37.9031,144.9938
14804,Brighton,3,u,897000,03/06/2017,10.5,3186,3.0,1.0,1.0,164.0,-37.92109,145.00088
14806,Brighton East,5,h,2000000,03/06/2017,10.3,3187,5.0,3.0,2.0,645.0,-37.91818,145.01513
14813,Brunswick,3,h,1590000,03/06/2017,5.2,3056,3.0,2.0,1.0,322.0,-37.76316,144.97108
14814,Brunswick,3,h,1435000,03/06/2017,5.2,3056,3.0,2.0,0.0,251.0,-37.77588,144.95736
14815,Brunswick,2,h,1315000,03/06/2017,5.2,3056,2.0,1.0,1.0,234.0,-37.77539,144.95576
14816,Brunswick,2,h,730000,03/06/2017,5.2,3056,2.0,1.0,1.0,134.0,-37.76569,144.9656
